session_id,day,arm,purchased,order_value,refunded,support_contact
47107,13,treatment,0,,0,0
47108,13,treatment,0,,0,0
47109,13,treatment,1,59.65,1,0
47110,13,treatment,0,,0,0
47111,13,treatment,0,,0,0
47112,13,control,0,,0,0
47113,13,control,0,,0,0
47114,13,control,0,,0,0
47115,13,treatment,0,,0,0
47116,13,treatment,0,,0,0
47117,13,treatment,0,,0,0
47118,13,treatment,0,,0,0
47119,13,control,0,,0,0
47120,13,control,0,,0,0
47121,13,control,0,,0,0
47122,13,control,0,,0,0
47123,13,control,0,,0,0
47124,13,control,0,,0,0
47125,13,treatment,0,,0,0
47126,13,treatment,1,54.0,0,0
47127,13,treatment,0,,0,0
47128,13,control,0,,0,0
47129,13,control,0,,0,0
47130,13,control,0,,0,0
47131,13,treatment,0,,0,0
47132,13,treatment,0,,0,0
47133,13,treatment,0,,0,0
47134,13,treatment,0,,0,0
47135,13,control,0,,0,0
47136,13,control,0,,0,0
47137,13,treatment,0,,0,0
47138,13,treatment,0,,0,0
47139,13,control,0,,0,0
47140,13,control,0,,0,0
47141,13,control,0,,0,0
47142,13,control,0,,0,0
47143,13,control,0,,0,0
47144,13,treatment,0,,0,0
47145,13,treatment,1,36.37,0,0
47146,13,treatment,0,,0,0
47147,13,treatment,0,,0,0
47148,13,control,0,,0,0
47149,13,treatment,0,,0,0
47150,13,treatment,0,,0,0
47151,13,control,0,,0,0
47152,13,treatment,0,,0,0
47153,13,treatment,0,,0,0
47154,13,control,1,89.12,0,0
47155,13,treatment,0,,0,0
47156,13,control,0,,0,0
47157,13,treatment,0,,0,0
47158,13,control,0,,0,0
47159,13,treatment,0,,0,0
47160,13,control,0,,0,0
47161,13,treatment,0,,0,0
47162,13,control,0,,0,0
47163,13,treatment,0,,0,0
47164,13,control,0,,0,0
47165,13,treatment,0,,0,0
47166,13,control,0,,0,0
47167,13,treatment,0,,0,0
47168,13,control,0,,0,0
47169,13,treatment,0,,0,0
47170,13,control,1,73.5,0,0
47171,13,treatment,0,,0,0
47172,13,control,0,,0,0
47173,13,control,0,,0,0
47174,13,control,0,,0,0
47175,13,control,1,16.85,0,0
47176,13,treatment,0,,0,0
47177,13,control,0,,0,0
47178,13,treatment,0,,0,0
47179,13,treatment,0,,0,0
47180,13,treatment,0,,0,0
47181,13,control,0,,0,0
47182,13,control,0,,0,0
47183,13,treatment,0,,0,0
47184,13,treatment,0,,0,0
47185,13,control,0,,0,0
47186,13,control,0,,0,0
47187,13,control,0,,0,0
47188,13,treatment,0,,0,0
47189,13,treatment,1,102.77,0,0
47190,13,treatment,1,63.53,0,0
47191,13,control,0,,0,0
47192,13,control,1,23.07,0,0
47193,13,treatment,0,,0,0
47194,13,treatment,0,,0,0
47195,13,treatment,0,,0,0
47196,13,treatment,0,,0,0
47197,13,treatment,0,,0,0
47198,13,control,0,,0,0
47199,13,treatment,0,,0,0
47200,13,control,0,,0,0
47201,13,control,0,,0,0
47202,13,control,0,,0,0
47203,13,control,0,,0,0
47204,13,treatment,0,,0,0
47205,13,treatment,0,,0,0
47206,13,treatment,0,,0,0
47207,13,treatment,0,,0,0
47208,13,control,1,53.56,0,0
47209,13,control,0,,0,0
47210,13,treatment,0,,0,0
47211,13,control,0,,0,0
47212,13,treatment,0,,0,0
47213,13,treatment,0,,0,0
47214,13,control,0,,0,0
47215,13,control,0,,0,0
47216,13,treatment,0,,0,0
47217,13,treatment,0,,0,0
47218,13,control,0,,0,0
47219,13,control,0,,0,0
47220,13,control,0,,0,0
47221,13,control,0,,0,0
47222,13,treatment,0,,0,0
47223,13,treatment,0,,0,0
47224,13,control,0,,0,0
47225,13,control,0,,0,0
47226,13,control,0,,0,0
47227,13,control,0,,0,0
47228,13,treatment,0,,0,0
47229,13,control,0,,0,0
47230,13,treatment,0,,0,0
47231,13,control,0,,0,0
47232,13,treatment,0,,0,0
47233,13,treatment,0,,0,0
47234,13,treatment,0,,0,0
47235,13,treatment,0,,0,0
47236,13,control,0,,0,0
47237,13,control,0,,0,0
47238,13,control,0,,0,0
47239,13,treatment,0,,0,0
47240,13,treatment,0,,0,0
47241,13,control,0,,0,0
47242,13,control,0,,0,0
47243,13,control,0,,0,0
47244,13,control,0,,0,0
47245,13,control,0,,0,0
47246,13,treatment,0,,0,0
47247,13,treatment,0,,0,0
47248,13,treatment,0,,0,0
47249,13,treatment,0,,0,0
47250,13,control,1,67.56,0,0
47251,13,treatment,0,,0,0
47252,13,control,0,,0,0
47253,13,control,0,,0,0
47254,13,control,0,,0,0
47255,13,control,1,82.07,0,0
47256,13,treatment,0,,0,0
47257,13,control,0,,0,0
47258,13,treatment,1,72.1,0,0
47259,13,treatment,0,,0,0
47260,13,treatment,0,,0,0
47261,13,treatment,0,,0,0
47262,13,control,0,,0,0
47263,13,control,0,,0,0
47264,13,control,0,,0,0
47265,13,treatment,0,,0,0
47266,13,treatment,0,,0,0
47267,13,treatment,0,,0,0
47268,13,control,0,,0,0
47269,13,control,0,,0,0
47270,13,control,0,,0,0
47271,13,treatment,0,,0,0
47272,13,treatment,0,,0,0
47273,13,control,0,,0,0
47274,13,treatment,0,,0,0
47275,13,control,0,,0,1
47276,13,treatment,0,,0,0
47277,13,control,0,,0,0
47278,13,treatment,0,,0,0
47279,13,treatment,1,81.52,0,0
47280,13,treatment,1,118.45,0,0
47281,13,treatment,0,,0,0
47282,13,control,0,,0,0
47283,13,treatment,0,,0,0
47284,13,treatment,0,,0,0
47285,13,treatment,0,,0,0
47286,13,control,0,,0,0
47287,13,treatment,0,,0,0
47288,13,treatment,0,,0,0
47289,13,treatment,0,,0,0
47290,13,control,0,,0,0
47291,13,control,0,,0,0
47292,13,control,0,,0,0
47293,13,control,0,,0,0
47294,13,treatment,0,,0,0
47295,13,treatment,0,,0,0
47296,13,control,0,,0,0
47297,13,treatment,0,,0,0
47298,13,control,0,,0,0
47299,13,control,0,,0,0
47300,13,treatment,1,77.09,0,0
47301,13,control,0,,0,0
47302,13,treatment,0,,0,0
47303,13,control,0,,0,0
47304,13,treatment,0,,0,0
47305,13,control,0,,0,0
47306,13,treatment,0,,0,0
47307,13,treatment,0,,0,0
47308,13,control,0,,0,0
47309,13,control,0,,0,0
47310,13,treatment,0,,0,0
47311,13,control,0,,0,0
47312,13,treatment,0,,0,0
47313,13,treatment,0,,0,1
47314,13,treatment,1,39.67,0,0
47315,13,treatment,0,,0,0
47316,13,control,0,,0,0
47317,13,control,0,,0,0
47318,13,treatment,0,,0,0
47319,13,control,0,,0,0
47320,13,treatment,1,34.48,0,0
47321,13,treatment,0,,0,0
47322,13,treatment,0,,0,0
47323,13,treatment,0,,0,0
47324,13,control,0,,0,0
47325,13,treatment,0,,0,0
47326,13,treatment,0,,0,0
47327,13,treatment,0,,0,0
47328,13,treatment,1,22.81,0,0
47329,13,treatment,0,,0,0
47330,13,control,0,,0,0
47331,13,control,0,,0,0
47332,13,control,0,,0,0
47333,13,treatment,0,,0,0
47334,13,treatment,0,,0,0
47335,13,control,0,,0,0
47336,13,treatment,0,,0,0
47337,13,treatment,0,,0,0
47338,13,control,0,,0,0
47339,13,treatment,0,,0,0
47340,13,treatment,0,,0,0
47341,13,control,0,,0,0
47342,13,treatment,0,,0,0
47343,13,treatment,0,,0,0
47344,13,control,0,,0,0
47345,13,treatment,0,,0,0
47346,13,treatment,0,,0,0
47347,13,control,0,,0,0
47348,13,treatment,0,,0,0
47349,13,treatment,0,,0,1
47350,13,treatment,0,,0,0
47351,13,control,0,,0,0
47352,13,treatment,0,,0,0
47353,13,control,0,,0,0
47354,13,control,1,9.92,0,0
47355,13,control,0,,0,0
47356,13,control,0,,0,0
47357,13,treatment,0,,0,0
47358,13,control,0,,0,0
47359,13,treatment,0,,0,0
47360,13,treatment,0,,0,0
47361,13,control,0,,0,0
47362,13,control,0,,0,0
47363,13,treatment,0,,0,0
47364,13,treatment,0,,0,0
47365,13,control,0,,0,0
47366,13,treatment,0,,0,0
47367,13,treatment,1,54.15,0,0
47368,13,treatment,0,,0,0
47369,13,treatment,0,,0,0
47370,13,treatment,0,,0,0
47371,13,treatment,0,,0,0
47372,13,control,0,,0,0
47373,13,treatment,0,,0,0
47374,13,treatment,0,,0,0
47375,13,treatment,0,,0,0
47376,13,treatment,0,,0,0
47377,13,treatment,0,,0,0
47378,13,control,0,,0,0
47379,13,control,0,,0,0
47380,13,control,0,,0,0
47381,13,control,0,,0,0
47382,13,treatment,0,,0,0
47383,13,treatment,0,,0,0
47384,13,treatment,0,,0,0
47385,13,control,0,,0,0
47386,13,control,0,,0,0
47387,13,treatment,0,,0,0
47388,13,treatment,0,,0,0
47389,13,treatment,1,31.36,0,0
47390,13,control,0,,0,0
47391,13,control,0,,0,0
47392,13,treatment,0,,0,0
47393,13,treatment,0,,0,0
47394,13,control,0,,0,0
47395,13,treatment,0,,0,0
47396,13,treatment,0,,0,0
47397,13,treatment,0,,0,0
47398,13,treatment,0,,0,0
47399,13,control,0,,0,1
47400,13,treatment,0,,0,0
47401,13,control,0,,0,0
47402,13,control,0,,0,0
47403,13,treatment,0,,0,0
47404,13,treatment,0,,0,0
47405,13,treatment,0,,0,1
47406,13,treatment,0,,0,0
47407,13,control,0,,0,0
47408,13,treatment,0,,0,0
47409,13,control,0,,0,0
47410,13,control,0,,0,0
47411,13,control,0,,0,0
47412,13,control,0,,0,0
47413,13,control,0,,0,0
47414,13,treatment,0,,0,0
47415,13,control,0,,0,0
47416,13,control,0,,0,0
47417,13,control,0,,0,0
47418,13,treatment,0,,0,0
47419,13,treatment,1,77.79,0,0
47420,13,control,0,,0,0
47421,13,treatment,0,,0,0
47422,13,treatment,0,,0,0
47423,13,treatment,0,,0,0
47424,13,treatment,0,,0,0
47425,13,control,0,,0,0
47426,13,control,1,52.32,0,0
47427,13,treatment,0,,0,0
47428,13,treatment,0,,0,0
47429,13,treatment,0,,0,0
47430,13,control,0,,0,0
47431,13,treatment,0,,0,0
47432,13,control,1,76.13,0,0
47433,13,treatment,0,,0,0
47434,13,treatment,0,,0,0
47435,13,control,0,,0,0
47436,13,control,0,,0,0
47437,13,treatment,0,,0,0
47438,13,control,0,,0,0
47439,13,treatment,0,,0,0
47440,13,treatment,0,,0,0
47441,13,control,0,,0,1
47442,13,control,0,,0,0
47443,13,control,0,,0,0
47444,13,control,0,,0,0
47445,13,control,0,,0,0
47446,13,control,1,52.17,0,0
47447,13,treatment,0,,0,0
47448,13,control,0,,0,0
47449,13,treatment,0,,0,0
47450,13,control,0,,0,0
47451,13,treatment,0,,0,0
47452,13,control,1,47.25,0,0
47453,13,treatment,0,,0,0
47454,13,control,0,,0,0
47455,13,control,0,,0,0
47456,13,treatment,0,,0,1
47457,13,treatment,0,,0,0
47458,13,treatment,0,,0,1
47459,13,control,0,,0,0
47460,13,control,0,,0,0
47461,13,treatment,0,,0,0
47462,13,treatment,0,,0,0
47463,13,treatment,0,,0,0
47464,13,treatment,0,,0,0
47465,13,treatment,1,39.58,0,0
47466,13,control,0,,0,0
47467,13,control,0,,0,0
47468,13,control,0,,0,0
47469,13,treatment,0,,0,0
47470,13,control,0,,0,0
47471,13,treatment,0,,0,0
47472,13,control,0,,0,0
47473,13,treatment,0,,0,0
47474,13,control,0,,0,0
47475,13,treatment,0,,0,0
47476,13,treatment,0,,0,0
47477,13,treatment,0,,0,0
47478,13,treatment,0,,0,0
47479,13,control,0,,0,0
47480,13,control,0,,0,0
47481,13,control,0,,0,0
47482,13,control,0,,0,0
47483,13,treatment,0,,0,0
47484,13,treatment,0,,0,0
47485,13,treatment,0,,0,0
47486,13,control,0,,0,0
47487,13,control,0,,0,0
47488,13,treatment,0,,0,0
47489,13,control,1,87.29,0,0
47490,13,treatment,0,,0,0
47491,13,treatment,0,,0,0
47492,13,treatment,0,,0,0
47493,13,control,0,,0,0
47494,13,control,1,57.14,0,0
47495,13,treatment,0,,0,0
47496,13,control,0,,0,0
47497,13,control,0,,0,0
47498,13,control,0,,0,0
47499,13,control,0,,0,0
47500,13,treatment,0,,0,0
47501,13,control,0,,0,0
47502,13,treatment,0,,0,0
47503,13,treatment,0,,0,0
47504,13,treatment,0,,0,0
47505,13,control,0,,0,0
47506,13,treatment,0,,0,0
47507,13,control,0,,0,0
47508,13,treatment,0,,0,0
47509,13,treatment,0,,0,0
47510,13,control,0,,0,0
47511,13,treatment,1,75.34,0,0
47512,13,treatment,0,,0,0
47513,13,treatment,0,,0,1
47514,13,treatment,0,,0,0
47515,13,control,0,,0,0
47516,13,control,0,,0,0
47517,13,control,0,,0,0
47518,13,treatment,0,,0,0
47519,13,treatment,0,,0,0
47520,13,control,0,,0,0
47521,13,control,0,,0,0
47522,13,control,0,,0,0
47523,13,treatment,0,,0,0
47524,13,treatment,0,,0,0
47525,13,treatment,0,,0,0
47526,13,treatment,0,,0,0
47527,13,control,0,,0,0
47528,13,control,0,,0,0
47529,13,treatment,0,,0,0
47530,13,treatment,0,,0,0
47531,13,control,0,,0,0
47532,13,control,0,,0,0
47533,13,control,0,,0,0
47534,13,control,0,,0,0
47535,13,treatment,0,,0,0
47536,13,treatment,0,,0,1
47537,13,control,0,,0,0
47538,13,control,0,,0,0
47539,13,control,0,,0,0
47540,13,treatment,0,,0,0
47541,13,control,0,,0,0
47542,13,treatment,0,,0,0
47543,13,treatment,0,,0,0
47544,13,control,0,,0,0
47545,13,control,0,,0,0
47546,13,treatment,1,97.23,0,0
47547,13,control,0,,0,0
47548,13,control,0,,0,0
47549,13,control,0,,0,0
47550,13,control,0,,0,0
47551,13,control,0,,0,0
47552,13,control,0,,0,0
47553,13,control,0,,0,0
47554,13,control,0,,0,0
47555,13,treatment,1,64.96,0,0
47556,13,control,0,,0,0
47557,13,control,0,,0,0
47558,13,treatment,0,,0,0
47559,13,treatment,0,,0,0
47560,13,treatment,0,,0,0
47561,13,control,0,,0,0
47562,13,control,0,,0,0
47563,13,treatment,0,,0,0
47564,13,treatment,0,,0,0
47565,13,control,0,,0,0
47566,13,treatment,0,,0,0
47567,13,control,0,,0,0
47568,13,treatment,0,,0,0
47569,13,treatment,0,,0,0
47570,13,control,0,,0,0
47571,13,treatment,0,,0,0
47572,13,treatment,0,,0,0
47573,13,control,0,,0,0
47574,13,treatment,0,,0,0
47575,13,treatment,0,,0,0
47576,13,control,0,,0,0
47577,13,treatment,0,,0,0
47578,13,control,0,,0,0
47579,13,treatment,0,,0,0
47580,13,control,1,73.12,0,0
47581,13,treatment,0,,0,0
47582,13,treatment,0,,0,0
47583,13,control,0,,0,0
47584,13,treatment,0,,0,0
47585,13,treatment,0,,0,0
47586,13,control,0,,0,0
47587,13,treatment,0,,0,0
47588,13,control,0,,0,0
47589,13,control,0,,0,0
47590,13,control,0,,0,0
47591,13,treatment,0,,0,0
47592,13,control,0,,0,0
47593,13,control,0,,0,0
47594,13,treatment,0,,0,0
47595,13,treatment,0,,0,0
47596,13,control,0,,0,0
47597,13,treatment,1,80.79,0,0
47598,13,treatment,0,,0,0
47599,13,control,0,,0,0
47600,13,treatment,0,,0,0
47601,13,control,0,,0,0
47602,13,treatment,0,,0,0
47603,13,treatment,0,,0,0
47604,13,control,0,,0,0
47605,13,control,0,,0,0
47606,13,treatment,0,,0,0
47607,13,treatment,0,,0,0
47608,13,treatment,0,,0,1
47609,13,control,0,,0,0
47610,13,control,0,,0,0
47611,13,control,0,,0,0
47612,13,treatment,0,,0,0
47613,13,control,0,,0,0
47614,13,control,0,,0,0
47615,13,control,0,,0,0
47616,13,treatment,0,,0,0
47617,13,treatment,0,,0,0
47618,13,control,0,,0,0
47619,13,treatment,0,,0,0
47620,13,control,0,,0,0
47621,13,treatment,0,,0,0
47622,13,treatment,0,,0,0
47623,13,treatment,0,,0,0
47624,13,control,0,,0,0
47625,13,control,0,,0,0
47626,13,treatment,0,,0,0
47627,13,treatment,0,,0,0
47628,13,treatment,0,,0,0
47629,13,treatment,1,75.43,0,0
47630,13,treatment,0,,0,0
47631,13,control,0,,0,0
47632,13,treatment,0,,0,0
47633,13,control,0,,0,0
47634,13,control,0,,0,0
47635,13,treatment,0,,0,0
47636,13,control,0,,0,0
47637,13,treatment,0,,0,0
47638,13,control,0,,0,0
47639,13,treatment,0,,0,0
47640,13,treatment,1,61.29,0,0
47641,13,control,0,,0,0
47642,13,control,0,,0,0
47643,13,treatment,0,,0,0
47644,13,control,0,,0,0
47645,13,treatment,0,,0,0
47646,13,treatment,1,83.45,0,0
47647,13,control,0,,0,0
47648,13,treatment,0,,0,0
47649,13,treatment,0,,0,0
47650,13,treatment,0,,0,0
47651,13,control,0,,0,0
47652,13,treatment,0,,0,0
47653,13,control,0,,0,0
47654,13,control,0,,0,0
47655,13,treatment,0,,0,0
47656,13,control,0,,0,0
47657,13,control,0,,0,0
47658,13,control,0,,0,0
47659,13,treatment,0,,0,0
47660,13,treatment,0,,0,0
47661,13,treatment,0,,0,0
47662,13,control,1,88.74,0,0
47663,13,treatment,0,,0,0
47664,13,treatment,0,,0,0
47665,13,treatment,0,,0,0
47666,13,treatment,0,,0,0
47667,13,control,0,,0,0
47668,13,treatment,0,,0,0
47669,13,control,0,,0,0
47670,13,treatment,0,,0,0
47671,13,control,0,,0,0
47672,13,treatment,0,,0,0
47673,13,control,1,50.05,0,0
47674,13,treatment,0,,0,0
47675,13,control,0,,0,0
47676,13,treatment,0,,0,0
47677,13,control,0,,0,0
47678,13,treatment,0,,0,0
47679,13,treatment,0,,0,0
47680,13,treatment,0,,0,0
47681,13,control,0,,0,0
47682,13,treatment,0,,0,0
47683,13,treatment,0,,0,0
47684,13,treatment,0,,0,0
47685,13,treatment,0,,0,0
47686,13,treatment,0,,0,0
47687,13,control,0,,0,0
47688,13,control,0,,0,0
47689,13,treatment,0,,0,0
47690,13,control,0,,0,0
47691,13,treatment,0,,0,0
47692,13,treatment,0,,0,0
47693,13,treatment,0,,0,0
47694,13,treatment,0,,0,0
47695,13,treatment,0,,0,0
47696,13,control,0,,0,0
47697,13,treatment,0,,0,0
47698,13,treatment,0,,0,0
47699,13,treatment,0,,0,0
47700,13,treatment,0,,0,0
47701,13,control,0,,0,0
47702,13,treatment,0,,0,0
47703,13,treatment,0,,0,0
47704,13,treatment,0,,0,0
47705,13,treatment,0,,0,0
47706,13,control,0,,0,0
47707,13,treatment,0,,0,0
47708,13,treatment,0,,0,0
47709,13,treatment,0,,0,0
47710,13,treatment,0,,0,0
47711,13,treatment,1,67.06,0,0
47712,13,treatment,0,,0,0
47713,13,treatment,1,76.91,0,0
47714,13,control,0,,0,0
47715,13,treatment,0,,0,0
47716,13,control,0,,0,0
47717,13,treatment,0,,0,0
47718,13,control,0,,0,0
47719,13,treatment,0,,0,0
47720,13,treatment,0,,0,0
47721,13,treatment,0,,0,0
47722,13,control,0,,0,0
47723,13,control,0,,0,0
47724,13,control,0,,0,0
47725,13,control,0,,0,0
47726,13,treatment,0,,0,0
47727,13,treatment,0,,0,0
47728,13,treatment,0,,0,0
47729,13,control,0,,0,0
47730,13,treatment,0,,0,0
47731,13,control,0,,0,0
47732,13,treatment,0,,0,0
47733,13,treatment,0,,0,0
47734,13,treatment,0,,0,0
47735,13,treatment,0,,0,0
47736,13,treatment,0,,0,0
47737,13,treatment,0,,0,0
47738,13,control,0,,0,0
47739,13,treatment,0,,0,0
47740,13,control,0,,0,0
47741,13,treatment,0,,0,0
47742,13,treatment,0,,0,0
47743,13,treatment,0,,0,0
47744,13,treatment,0,,0,0
47745,13,treatment,0,,0,0
47746,13,treatment,0,,0,0
47747,13,control,0,,0,0
47748,13,control,0,,0,0
47749,13,control,0,,0,0
47750,13,treatment,0,,0,0
47751,13,control,0,,0,0
47752,13,treatment,0,,0,0
47753,13,treatment,0,,0,0
47754,13,treatment,0,,0,1
47755,13,control,0,,0,0
47756,13,control,1,59.34,0,0
47757,13,treatment,0,,0,0
47758,13,control,1,59.29,0,0
47759,13,control,0,,0,0
47760,13,treatment,0,,0,0
47761,13,control,0,,0,0
47762,13,control,0,,0,0
47763,13,treatment,0,,0,0
47764,13,treatment,0,,0,0
47765,13,treatment,0,,0,0
47766,13,control,0,,0,0
47767,13,treatment,1,73.27,0,0
47768,13,treatment,0,,0,0
47769,13,control,0,,0,0
47770,13,treatment,0,,0,0
47771,13,treatment,0,,0,0
47772,13,control,1,48.26,0,0
47773,13,treatment,0,,0,0
47774,13,treatment,0,,0,0
47775,13,treatment,1,86.07,0,0
47776,13,control,0,,0,0
47777,13,treatment,0,,0,0
47778,13,control,0,,0,0
47779,13,control,0,,0,0
47780,13,treatment,1,59.05,0,0
47781,13,treatment,0,,0,0
47782,13,treatment,0,,0,0
47783,13,control,0,,0,0
47784,13,treatment,1,65.1,0,1
47785,13,control,0,,0,0
47786,13,treatment,0,,0,0
47787,13,treatment,1,42.86,0,0
47788,13,treatment,0,,0,1
47789,13,control,0,,0,0
47790,13,control,0,,0,0
47791,13,treatment,0,,0,0
47792,13,treatment,0,,0,0
47793,13,control,0,,0,0
47794,13,control,0,,0,0
47795,13,control,0,,0,0
47796,13,treatment,0,,0,0
47797,13,control,0,,0,0
47798,13,control,0,,0,0
47799,13,control,0,,0,0
47800,13,control,0,,0,0
47801,13,control,0,,0,0
47802,13,control,0,,0,0
47803,13,treatment,0,,0,0
47804,13,control,1,40.01,0,0
47805,13,control,0,,0,0
47806,13,control,0,,0,0
47807,13,control,0,,0,0
47808,13,control,0,,0,0
47809,13,treatment,1,44.98,0,0
47810,13,control,0,,0,0
47811,13,control,0,,0,0
47812,13,treatment,0,,0,0
47813,13,treatment,0,,0,0
47814,13,control,0,,0,0
47815,13,treatment,0,,0,0
47816,13,control,0,,0,0
47817,13,control,0,,0,0
47818,13,treatment,0,,0,0
47819,13,treatment,0,,0,0
47820,13,control,0,,0,0
47821,13,treatment,0,,0,0
47822,13,control,0,,0,0
47823,13,control,0,,0,0
47824,13,control,0,,0,0
47825,13,treatment,0,,0,0
47826,13,treatment,0,,0,0
47827,13,control,0,,0,0
47828,13,control,0,,0,0
47829,13,control,0,,0,0
47830,13,treatment,0,,0,0
47831,13,control,0,,0,0
47832,13,treatment,0,,0,0
47833,13,treatment,0,,0,0
47834,13,treatment,0,,0,0
47835,13,treatment,0,,0,0
47836,13,control,1,68.89,0,0
47837,13,treatment,0,,0,0
47838,13,treatment,0,,0,0
47839,13,control,0,,0,0
47840,13,control,0,,0,0
47841,13,control,0,,0,0
47842,13,treatment,0,,0,0
47843,13,control,0,,0,0
47844,13,treatment,0,,0,0
47845,13,treatment,0,,0,0
47846,13,control,0,,0,0
47847,13,treatment,1,71.73,0,0
47848,13,control,0,,0,0
47849,13,control,0,,0,1
47850,13,treatment,0,,0,0
47851,13,treatment,1,87.71,0,0
47852,13,treatment,0,,0,0
47853,13,control,0,,0,0
47854,13,control,0,,0,0
47855,13,treatment,0,,0,0
47856,13,control,0,,0,0
47857,13,treatment,0,,0,0
47858,13,control,0,,0,0
47859,13,treatment,0,,0,0
47860,13,treatment,0,,0,0
47861,13,treatment,0,,0,0
47862,13,treatment,0,,0,0
47863,13,control,0,,0,0
47864,13,treatment,0,,0,0
47865,13,treatment,0,,0,0
47866,13,treatment,0,,0,0
47867,13,treatment,0,,0,0
47868,13,treatment,0,,0,0
47869,13,treatment,0,,0,0
47870,13,control,0,,0,0
47871,13,control,0,,0,0
47872,13,treatment,0,,0,0
47873,13,treatment,0,,0,0
47874,13,treatment,0,,0,0
47875,13,control,0,,0,0
47876,13,control,0,,0,0
47877,13,treatment,0,,0,0
47878,13,control,1,44.53,0,0
47879,13,treatment,0,,0,0
47880,13,treatment,0,,0,0
47881,13,control,0,,0,0
47882,13,control,0,,0,0
47883,13,treatment,0,,0,0
47884,13,control,0,,0,0
47885,13,control,0,,0,0
47886,13,treatment,0,,0,1
47887,13,control,0,,0,0
47888,13,control,0,,0,0
47889,13,control,0,,0,0
47890,13,treatment,0,,0,0
47891,13,control,0,,0,0
47892,13,control,0,,0,0
47893,13,treatment,0,,0,0
47894,13,treatment,0,,0,0
47895,13,treatment,0,,0,0
47896,13,treatment,0,,0,0
47897,13,control,0,,0,0
47898,13,control,0,,0,0
47899,13,control,0,,0,0
47900,13,treatment,1,52.56,0,0
47901,13,treatment,0,,0,1
47902,13,control,0,,0,0
47903,13,treatment,0,,0,0
47904,13,control,0,,0,0
47905,13,control,0,,0,0
47906,13,control,0,,0,0
47907,13,treatment,0,,0,0
47908,13,treatment,0,,0,0
47909,13,control,0,,0,0
47910,13,control,0,,0,0
47911,13,treatment,1,65.57,0,0
47912,13,control,0,,0,0
47913,13,treatment,0,,0,0
47914,13,control,0,,0,0
47915,13,treatment,0,,0,0
47916,13,control,0,,0,0
47917,13,control,0,,0,0
47918,13,control,0,,0,0
47919,13,control,0,,0,0
47920,13,treatment,0,,0,0
47921,13,control,0,,0,0
47922,13,control,0,,0,0
47923,13,treatment,0,,0,0
47924,13,treatment,0,,0,0
47925,13,control,0,,0,0
47926,13,treatment,0,,0,0
47927,13,treatment,0,,0,0
47928,13,treatment,0,,0,0
47929,13,control,0,,0,0
47930,13,treatment,0,,0,0
47931,13,treatment,0,,0,0
47932,13,control,0,,0,0
47933,13,control,1,20.32,0,0
47934,13,treatment,0,,0,0
47935,13,treatment,0,,0,1
47936,13,treatment,0,,0,0
47937,13,control,0,,0,0
47938,13,control,0,,0,0
47939,13,treatment,0,,0,0
47940,13,control,0,,0,0
47941,13,treatment,0,,0,0
47942,13,control,0,,0,0
47943,13,treatment,0,,0,0
47944,13,treatment,0,,0,0
47945,13,treatment,0,,0,0
47946,13,treatment,0,,0,0
47947,13,treatment,0,,0,0
47948,13,treatment,0,,0,0
47949,13,control,0,,0,0
47950,13,control,0,,0,0
47951,13,treatment,0,,0,0
47952,13,treatment,0,,0,0
47953,13,treatment,0,,0,0
47954,13,control,0,,0,0
47955,13,treatment,0,,0,0
47956,13,treatment,0,,0,0
47957,13,treatment,0,,0,0
47958,13,treatment,0,,0,0
47959,13,treatment,0,,0,1
47960,13,control,0,,0,0
47961,13,control,0,,0,0
47962,13,treatment,0,,0,0
47963,13,control,0,,0,0
